ID	count_1	relcount_1	count_2	relcount_2	count_3	relcount_3	count_4	relcount_4	count_5	relcount_5	count_6	relcount_6	count_7	relcount_7	count_8	relcount_8
"hsa-mir-4445"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4446"	0	0	0	0	1	0.964364	3	3.098047	2	2.628414	2	2.804841	0	0	2	1.940376
"hsa-mir-4447"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4448"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4449"	1	1.351138	5	6.766403	5	4.821819	4	4.130729	11	14.45628	2	2.804841	9	9.3223	3	2.910564
"hsa-mir-4450"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4451"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4452"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4453"	0	0	1	1.353281	4	3.857455	2	2.065365	0	0	0	0	1	1.035811	1	0.970188
"hsa-mir-4454"	0	0	0	0	0	0	0	0	0	0	0	0	1	1.035811	0	0
"hsa-mir-4455"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4456"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4457"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4458"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4459"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4460"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4461"	0	0	0	0	0	0	4	4.130729	3	3.942622	0	0	1	1.035811	0	0
"hsa-mir-4462"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4463"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4464"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4465"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4466"	0	0	0	0	1	0.964364	0	0	2	2.628414	0	0	1	1.035811	0	0
"hsa-mir-4467"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-4468"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4469"	0	0	0	0	1	0.964364	2	2.065365	0	0	0	0	0	0	0	0
"hsa-mir-4470"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-4471"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4472-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4472-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4473"	0	0	2	2.706561	0	0	3	3.098047	0	0	2	2.804841	0	0	1	0.970188
"hsa-mir-4474"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4475"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4476"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4477a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4477b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4478"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4479"	0	0	0	0	4	3.857455	0	0	2	2.628414	0	0	1	1.035811	1	0.970188
"hsa-mir-448"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4480"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4481"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4482"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1.940376
"hsa-mir-4483"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4484"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4485"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4486"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4487"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4488"	0	0	0	0	0	0	0	0	0	0	0	0	2	2.071622	0	0
"hsa-mir-4489"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4490"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4491"	0	0	0	0	1	0.964364	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-4492"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4493"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4494"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-4495"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4496"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4497"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4498"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4499"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-449a"	1	1.351138	0	0	1	0.964364	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-449b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-449c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4500"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4501"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4502"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4503"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4504"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4505"	0	0	0	0	0	0	1	1.032682	0	0	0	0	0	0	1	0.970188
"hsa-mir-4506"	0	0	0	0	0	0	0	0	1	1.314207	0	0	0	0	0	0
"hsa-mir-4507"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4508"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4509-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4509-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4509-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-450a-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-450a-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-450b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4510"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4511"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4512"	0	0	0	0	1	0.964364	0	0	1	1.314207	0	0	1	1.035811	0	0
"hsa-mir-4513"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4514"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4515"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4516"	0	0	0	0	0	0	0	0	0	0	0	0	1	1.035811	0	0
"hsa-mir-4517"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4518"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4519"	0	0	0	0	0	0	0	0	1	1.314207	0	0	1	1.035811	0	0
"hsa-mir-451a"	44	59.45006	16	21.652491	47	45.325102	26	26.849741	40	52.568289	27	37.865348	98	101.509488	96	93.138054
"hsa-mir-451b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-452"	3	4.053413	4	5.413123	6	5.786183	8	8.261459	2	2.628414	1	1.40242	6	6.214867	10	9.701881
"hsa-mir-4520-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4520-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4521"	3	4.053413	2	2.706561	1	0.964364	0	0	5	6.571036	1	1.40242	4	4.143244	0	0
"hsa-mir-4522"	0	0	1	1.353281	0	0	0	0	0	0	0	0	4	4.143244	1	0.970188
"hsa-mir-4523"	0	0	0	0	0	0	0	0	1	1.314207	0	0	0	0	0	0
"hsa-mir-4524a"	0	0	0	0	0	0	0	0	2	2.628414	0	0	12	12.429733	0	0
"hsa-mir-4524b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4525"	0	0	0	0	2	1.928728	0	0	3	3.942622	0	0	0	0	0	0
"hsa-mir-4526"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4527"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4528"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4529"	0	0	0	0	0	0	0	0	0	0	0	0	2	2.071622	0	0
"hsa-mir-4530"	0	0	0	0	1	0.964364	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4531"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4532"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4533"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4534"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4535"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4536-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4536-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4537"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-4538"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4539"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-454"	0	0	0	0	0	0	0	0	0	0	0	0	1	1.035811	0	0
"hsa-mir-4540"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-455"	347	468.844791	493	667.167381	519	500.504844	441	455.412908	457	600.592707	304	426.33577	601	622.522469	506	490.915159
"hsa-mir-4632"	2	2.702275	3	4.059842	6	5.786183	2	2.065365	2	2.628414	0	0	4	4.143244	2	1.940376
"hsa-mir-4633"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4634"	0	0	0	0	0	0	0	0	0	0	0	0	4	4.143244	1	0.970188
"hsa-mir-4635"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4636"	0	0	1	1.353281	1	0.964364	1	1.032682	3	3.942622	1	1.40242	0	0	3	2.910564
"hsa-mir-4637"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4638"	4	5.404551	2	2.706561	0	0	4	4.130729	0	0	4	5.609681	2	2.071622	6	5.821128
"hsa-mir-4639"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4640"	0	0	0	0	1	0.964364	3	3.098047	0	0	0	0	3	3.107433	1	0.970188
"hsa-mir-4641"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4642"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4643"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4644"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4645"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-4646"	0	0	1	1.353281	0	0	2	2.065365	0	0	1	1.40242	1	1.035811	0	0
"hsa-mir-4647"	0	0	1	1.353281	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4648"	0	0	0	0	0	0	0	0	0	0	0	0	2	2.071622	0	0
"hsa-mir-4649"	0	0	0	0	1	0.964364	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-4650-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4650-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4651"	1	1.351138	1	1.353281	1	0.964364	1	1.032682	1	1.314207	0	0	1	1.035811	0	0
"hsa-mir-4652"	0	0	0	0	0	0	0	0	3	3.942622	0	0	1	1.035811	0	0
"hsa-mir-4653"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-4654"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4655"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4656"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4657"	0	0	1	1.353281	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4658"	0	0	0	0	2	1.928728	1	1.032682	0	0	1	1.40242	0	0	1	0.970188
"hsa-mir-4659a"	0	0	0	0	0	0	0	0	0	0	0	0	2	2.071622	0	0
"hsa-mir-4659b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-466"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4660"	2	2.702275	0	0	1	0.964364	4	4.130729	1	1.314207	0	0	1	1.035811	2	1.940376
"hsa-mir-4661"	4	5.404551	11	14.886088	7	6.750547	16	16.522917	3	3.942622	2	2.804841	1	1.035811	12	11.642257
"hsa-mir-4662a"	0	0	3	4.059842	0	0	0	0	3	3.942622	0	0	1	1.035811	1	0.970188
"hsa-mir-4662b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4663"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4664"	1	1.351138	0	0	1	0.964364	2	2.065365	4	5.256829	0	0	1	1.035811	4	3.880752
"hsa-mir-4665"	0	0	0	0	1	0.964364	2	2.065365	1	1.314207	2	2.804841	1	1.035811	2	1.940376
"hsa-mir-4666a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4666b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4667"	1	1.351138	1	1.353281	0	0	0	0	0	0	0	0	0	0	2	1.940376
"hsa-mir-4668"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4669"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4670"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4671"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4672"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4673"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4674"	1	1.351138	0	0	0	0	0	0	0	0	2	2.804841	0	0	1	0.970188
"hsa-mir-4675"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4676"	7	9.457964	8	10.826246	8	7.714911	14	14.457553	4	5.256829	5	7.012101	5	5.179055	6	5.821128
"hsa-mir-4677"	0	0	0	0	0	0	0	0	0	0	1	1.40242	0	0	2	1.940376
"hsa-mir-4678"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4679-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4679-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4680"	0	0	0	0	0	0	0	0	1	1.314207	0	0	0	0	0	0
"hsa-mir-4681"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4682"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1.940376
"hsa-mir-4683"	0	0	0	0	0	0	2	2.065365	1	1.314207	0	0	0	0	2	1.940376
"hsa-mir-4684"	0	0	0	0	0	0	2	2.065365	1	1.314207	0	0	0	0	0	0
"hsa-mir-4685"	2	2.702275	1	1.353281	3	2.893092	2	2.065365	3	3.942622	1	1.40242	5	5.179055	1	0.970188
"hsa-mir-4686"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4687"	1	1.351138	0	0	1	0.964364	0	0	0	0	0	0	2	2.071622	0	0
"hsa-mir-4688"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4689"	0	0	0	0	0	0	0	0	0	0	2	2.804841	0	0	0	0
"hsa-mir-4690"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-4691"	0	0	0	0	0	0	0	0	0	0	1	1.40242	0	0	0	0
"hsa-mir-4692"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4693"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4694"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4695"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4696"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4697"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4698"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4699"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4700"	2	2.702275	0	0	0	0	0	0	1	1.314207	0	0	0	0	1	0.970188
"hsa-mir-4701"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2.910564
"hsa-mir-4703"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4704"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4705"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4706"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4707"	0	0	0	0	6	5.786183	1	1.032682	0	0	1	1.40242	6	6.214867	0	0
"hsa-mir-4708"	1	1.351138	0	0	0	0	1	1.032682	0	0	1	1.40242	0	0	0	0
"hsa-mir-4709"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4710"	0	0	0	0	1	0.964364	0	0	0	0	1	1.40242	0	0	0	0
"hsa-mir-4711"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4712"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4713"	0	0	0	0	0	0	0	0	0	0	0	0	3	3.107433	0	0
"hsa-mir-4714"	0	0	0	0	0	0	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-4715"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4716"	0	0	0	0	1	0.964364	0	0	1	1.314207	0	0	0	0	0	0
"hsa-mir-4717"	0	0	0	0	0	0	0	0	0	0	3	4.207261	0	0	2	1.940376
"hsa-mir-4718"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4719"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4720"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4721"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4722"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4723"	0	0	0	0	0	0	0	0	1	1.314207	1	1.40242	0	0	1	0.970188
"hsa-mir-4724"	0	0	0	0	1	0.964364	1	1.032682	0	0	0	0	0	0	2	1.940376
"hsa-mir-4725"	0	0	0	0	2	1.928728	1	1.032682	0	0	0	0	1	1.035811	0	0
"hsa-mir-4726"	1	1.351138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4727"	0	0	0	0	1	0.964364	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4728"	6	8.106826	12	16.239368	9	8.679275	24	24.784376	23	30.226766	4	5.609681	29	30.038522	11	10.672069
"hsa-mir-4729"	0	0	1	1.353281	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4730"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4731"	0	0	0	0	0	0	0	0	0	0	0	0	3	3.107433	0	0
"hsa-mir-4732"	14	18.915928	0	0	5	4.821819	8	8.261459	2	2.628414	5	7.012101	7	7.250678	1	0.970188
"hsa-mir-4733"	0	0	0	0	0	0	1	1.032682	0	0	0	0	3	3.107433	0	0
"hsa-mir-4734"	0	0	1	1.353281	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4735"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4736"	0	0	0	0	0	0	0	0	0	0	0	0	1	1.035811	0	0
"hsa-mir-4737"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4738"	0	0	0	0	0	0	3	3.098047	0	0	0	0	3	3.107433	3	2.910564
"hsa-mir-4739"	0	0	1	1.353281	2	1.928728	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4740"	1	1.351138	0	0	0	0	1	1.032682	0	0	0	0	0	0	1	0.970188
"hsa-mir-4741"	0	0	1	1.353281	0	0	0	0	1	1.314207	0	0	0	0	1	0.970188
"hsa-mir-4742"	2	2.702275	0	0	3	2.893092	2	2.065365	1	1.314207	0	0	1	1.035811	0	0
"hsa-mir-4743"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4744"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4745"	0	0	1	1.353281	2	1.928728	2	2.065365	0	0	0	0	0	0	2	1.940376
"hsa-mir-4746"	7	9.457964	3	4.059842	10	9.643639	26	26.849741	11	14.45628	6	8.414522	17	17.608789	37	35.896958
"hsa-mir-4747"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4748"	0	0	0	0	0	0	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-4749"	1	1.351138	3	4.059842	0	0	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-4750"	1	1.351138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4751"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4752"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4753"	0	0	0	0	0	0	0	0	0	0	0	0	1	1.035811	0	0
"hsa-mir-4754"	2	2.702275	0	0	6	5.786183	9	9.294141	1	1.314207	1	1.40242	0	0	3	2.910564
"hsa-mir-4755"	0	0	0	0	0	0	0	0	0	0	0	0	1	1.035811	1	0.970188
"hsa-mir-4756"	0	0	0	0	1	0.964364	0	0	0	0	1	1.40242	0	0	0	0
"hsa-mir-4757"	0	0	1	1.353281	1	0.964364	0	0	0	0	2	2.804841	0	0	0	0
"hsa-mir-4758"	0	0	1	1.353281	0	0	2	2.065365	0	0	1	1.40242	1	1.035811	0	0
"hsa-mir-4759"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4760"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4761"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4762"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4763"	0	0	0	0	1	0.964364	0	0	0	0	0	0	2	2.071622	1	0.970188
"hsa-mir-4764"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4765"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4766"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4767"	0	0	0	0	0	0	1	1.032682	1	1.314207	0	0	0	0	1	0.970188
"hsa-mir-4768"	0	0	1	1.353281	0	0	0	0	5	6.571036	0	0	0	0	0	0
"hsa-mir-4769"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4770"	0	0	0	0	0	0	0	0	0	0	0	0	1	1.035811	0	0
"hsa-mir-4771-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4771-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4772"	7	9.457964	8	10.826246	15	14.465458	28	28.915105	5	6.571036	4	5.609681	6	6.214867	28	27.165266
"hsa-mir-4773-1"	0	0	0	0	1	0.964364	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4773-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4774"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4775"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4776-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4776-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4777"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4778"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4779"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4780"	2	2.702275	0	0	0	0	3	3.098047	1	1.314207	0	0	2	2.071622	0	0
"hsa-mir-4781"	0	0	0	0	0	0	0	0	1	1.314207	1	1.40242	0	0	0	0
"hsa-mir-4782"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4783"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4784"	1	1.351138	0	0	3	2.893092	1	1.032682	4	5.256829	0	0	1	1.035811	3	2.910564
"hsa-mir-4785"	0	0	0	0	0	0	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-4786"	1	1.351138	0	0	1	0.964364	0	0	3	3.942622	0	0	4	4.143244	1	0.970188
"hsa-mir-4787"	2	2.702275	1	1.353281	1	0.964364	4	4.130729	3	3.942622	3	4.207261	4	4.143244	2	1.940376
"hsa-mir-4788"	0	0	0	0	0	0	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-4789"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4790"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4791"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4792"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4793"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4794"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4795"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4796"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-4797"	0	0	0	0	1	0.964364	1	1.032682	0	0	0	0	0	0	1	0.970188
"hsa-mir-4798"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
